"MonthStart","nPups","nJuvs","nSubadults","nAdults","AgeClass","Proportion"
2020-01-01,39,6,41,71,"Adults",0.452229299363057
2020-02-01,45,5,44,58,"Pups",0.296052631578947
2020-02-01,45,5,44,58,"Juveniles",0.0328947368421053
2020-02-01,45,5,44,58,"Subadults",0.289473684210526
2020-02-01,45,5,44,58,"Adults",0.381578947368421
2020-03-01,39,20,42,62,"Pups",0.239263803680982
2020-03-01,39,20,42,62,"Juveniles",0.122699386503067
2020-03-01,39,20,42,62,"Subadults",0.257668711656442
2020-03-01,39,20,42,62,"Adults",0.380368098159509
2020-04-01,27,31,20,85,"Pups",0.165644171779141
2020-04-01,27,31,20,85,"Juveniles",0.190184049079755
2020-04-01,27,31,20,85,"Subadults",0.122699386503067
2020-04-01,27,31,20,85,"Adults",0.521472392638037
2020-05-01,42,35,11,97,"Pups",0.227027027027027
2020-05-01,42,35,11,97,"Juveniles",0.189189189189189
2020-05-01,42,35,11,97,"Subadults",0.0594594594594595
2020-05-01,42,35,11,97,"Adults",0.524324324324324
2020-06-01,46,22,26,100,"Pups",0.237113402061856
2020-06-01,46,22,26,100,"Juveniles",0.11340206185567
2020-06-01,46,22,26,100,"Subadults",0.134020618556701
2020-06-01,46,22,26,100,"Adults",0.515463917525773
2020-07-01,39,19,34,101,"Pups",0.202072538860104
2020-07-01,39,19,34,101,"Juveniles",0.0984455958549223
2020-07-01,39,19,34,101,"Subadults",0.176165803108808
2020-07-01,39,19,34,101,"Adults",0.523316062176166
2020-08-01,6,36,39,102,"Pups",0.0327868852459016
2020-08-01,6,36,39,102,"Juveniles",0.19672131147541
2020-08-01,6,36,39,102,"Subadults",0.213114754098361
2020-08-01,6,36,39,102,"Adults",0.557377049180328
2020-09-01,4,34,40,104,"Pups",0.021978021978022
2020-09-01,4,34,40,104,"Juveniles",0.186813186813187
2020-09-01,4,34,40,104,"Subadults",0.21978021978022
2020-09-01,4,34,40,104,"Adults",0.571428571428571
2020-10-01,9,26,47,102,"Pups",0.0489130434782609
2020-10-01,9,26,47,102,"Juveniles",0.141304347826087
2020-10-01,9,26,47,102,"Subadults",0.255434782608696
2020-10-01,9,26,47,102,"Adults",0.554347826086957
2020-11-01,22,3,68,95,"Pups",0.117021276595745
2020-11-01,22,3,68,95,"Juveniles",0.0159574468085106
2020-11-01,22,3,68,95,"Subadults",0.361702127659574
2020-11-01,22,3,68,95,"Adults",0.50531914893617
2020-12-01,36,3,50,89,"Pups",0.202247191011236
2020-12-01,36,3,50,89,"Juveniles",0.0168539325842697
2020-12-01,36,3,50,89,"Subadults",0.280898876404494
2020-12-01,36,3,50,89,"Adults",0.5
2021-01-01,41,6,42,83,"Pups",0.238372093023256
2021-01-01,41,6,42,83,"Juveniles",0.0348837209302326
2021-01-01,41,6,42,83,"Subadults",0.244186046511628
2021-01-01,41,6,42,83,"Adults",0.482558139534884
2021-02-01,60,14,35,87,"Pups",0.306122448979592
2021-02-01,60,14,35,87,"Juveniles",0.0714285714285714
2021-02-01,60,14,35,87,"Subadults",0.178571428571429
2021-02-01,60,14,35,87,"Adults",0.443877551020408
2021-03-01,62,28,35,88,"Pups",0.291079812206573
2021-03-01,62,28,35,88,"Juveniles",0.131455399061033
2021-03-01,62,28,35,88,"Subadults",0.164319248826291
2021-03-01,62,28,35,88,"Adults",0.413145539906103
2021-04-01,60,31,29,98,"Pups",0.275229357798165
2021-04-01,60,31,29,98,"Juveniles",0.142201834862385
2021-04-01,60,31,29,98,"Subadults",0.13302752293578
2021-04-01,60,31,29,98,"Adults",0.44954128440367
2021-05-01,38,43,19,119,"Pups",0.17351598173516
2021-05-01,38,43,19,119,"Juveniles",0.19634703196347
2021-05-01,38,43,19,119,"Subadults",0.0867579908675799
2021-05-01,38,43,19,119,"Adults",0.54337899543379
2021-06-01,13,51,31,123,"Pups",0.0596330275229358
2021-06-01,13,51,31,123,"Juveniles",0.23394495412844
2021-06-01,13,51,31,123,"Subadults",0.142201834862385
2021-06-01,13,51,31,123,"Adults",0.564220183486238
2021-07-01,7,52,37,121,"Pups",0.032258064516129
2021-07-01,7,52,37,121,"Juveniles",0.23963133640553
2021-07-01,7,52,37,121,"Subadults",0.170506912442396
2021-07-01,7,52,37,121,"Adults",0.557603686635945
2021-08-01,13,36,55,122,"Pups",0.0575221238938053
2021-08-01,13,36,55,122,"Juveniles",0.15929203539823
2021-08-01,13,36,55,122,"Subadults",0.243362831858407
2021-08-01,13,36,55,122,"Adults",0.539823008849557
2021-09-01,14,12,76,122,"Pups",0.0625
2021-09-01,14,12,76,122,"Juveniles",0.0535714285714286
2021-09-01,14,12,76,122,"Subadults",0.339285714285714
2021-09-01,14,12,76,122,"Adults",0.544642857142857
2021-10-01,17,4,80,123,"Pups",0.0758928571428571
2021-10-01,17,4,80,123,"Juveniles",0.0178571428571429
2021-10-01,17,4,80,123,"Subadults",0.357142857142857
2021-10-01,17,4,80,123,"Adults",0.549107142857143
2021-11-01,8,11,73,119,"Pups",0.037914691943128
2021-11-01,8,11,73,119,"Juveniles",0.0521327014218009
2021-11-01,8,11,73,119,"Subadults",0.345971563981043
2021-11-01,8,11,73,119,"Adults",0.563981042654028
2021-12-01,21,11,56,128,"Pups",0.0972222222222222
2021-12-01,21,11,56,128,"Juveniles",0.0509259259259259
2021-12-01,21,11,56,128,"Subadults",0.259259259259259
2021-12-01,21,11,56,128,"Adults",0.592592592592593
2022-01-01,31,10,47,122,"Pups",0.147619047619048
2022-01-01,31,10,47,122,"Juveniles",0.0476190476190476
2022-01-01,31,10,47,122,"Subadults",0.223809523809524
2022-01-01,31,10,47,122,"Adults",0.580952380952381
2022-02-01,63,1,40,127,"Pups",0.272727272727273
2022-02-01,63,1,40,127,"Juveniles",0.00432900432900433
2022-02-01,63,1,40,127,"Subadults",0.173160173160173
2022-02-01,63,1,40,127,"Adults",0.54978354978355
2022-03-01,87,12,21,137,"Pups",0.33852140077821
2022-03-01,87,12,21,137,"Juveniles",0.0466926070038911
2022-03-01,87,12,21,137,"Subadults",0.0817120622568093
2022-03-01,87,12,21,137,"Adults",0.533073929961089
2022-04-01,74,25,13,133,"Pups",0.302040816326531
2022-04-01,74,25,13,133,"Juveniles",0.102040816326531
2022-04-01,74,25,13,133,"Subadults",0.0530612244897959
2022-04-01,74,25,13,133,"Adults",0.542857142857143
2022-05-01,57,55,12,142,"Pups",0.214285714285714
2022-05-01,57,55,12,142,"Juveniles",0.206766917293233
2022-05-01,57,55,12,142,"Subadults",0.0451127819548872
2022-05-01,57,55,12,142,"Adults",0.533834586466165
2022-06-01,27,71,15,141,"Pups",0.106299212598425
2022-06-01,27,71,15,141,"Juveniles",0.279527559055118
2022-06-01,27,71,15,141,"Subadults",0.0590551181102362
2022-06-01,27,71,15,141,"Adults",0.55511811023622
2022-07-01,14,71,29,133,"Pups",0.0566801619433198
2022-07-01,14,71,29,133,"Juveniles",0.287449392712551
2022-07-01,14,71,29,133,"Subadults",0.117408906882591
2022-07-01,14,71,29,133,"Adults",0.538461538461538
2022-08-01,13,45,49,122,"Pups",0.0567685589519651
2022-08-01,13,45,49,122,"Juveniles",0.196506550218341
2022-08-01,13,45,49,122,"Subadults",0.213973799126638
2022-08-01,13,45,49,122,"Adults",0.532751091703057
2022-09-01,31,15,76,115,"Pups",0.130801687763713
2022-09-01,31,15,76,115,"Juveniles",0.0632911392405063
2022-09-01,31,15,76,115,"Subadults",0.320675105485232
2022-09-01,31,15,76,115,"Adults",0.485232067510549
2022-10-01,44,12,81,114,"Pups",0.175298804780877
2022-10-01,44,12,81,114,"Juveniles",0.047808764940239
2022-10-01,44,12,81,114,"Subadults",0.322709163346614
2022-10-01,44,12,81,114,"Adults",0.454183266932271
2022-11-01,42,4,85,107,"Pups",0.176470588235294
2022-11-01,42,4,85,107,"Juveniles",0.0168067226890756
2022-11-01,42,4,85,107,"Subadults",0.357142857142857
2022-11-01,42,4,85,107,"Adults",0.449579831932773
2022-12-01,31,19,81,104,"Pups",0.131914893617021
2022-12-01,31,19,81,104,"Juveniles",0.0808510638297872
2022-12-01,31,19,81,104,"Subadults",0.34468085106383
2022-12-01,31,19,81,104,"Adults",0.442553191489362
2023-01-01,35,30,70,107,"Pups",0.144628099173554
2023-01-01,35,30,70,107,"Juveniles",0.12396694214876
2023-01-01,35,30,70,107,"Subadults",0.289256198347107
2023-01-01,35,30,70,107,"Adults",0.442148760330579
2023-02-01,48,33,41,139,"Pups",0.183908045977011
2023-02-01,48,33,41,139,"Juveniles",0.126436781609195
2023-02-01,48,33,41,139,"Subadults",0.157088122605364
2023-02-01,48,33,41,139,"Adults",0.532567049808429
2023-03-01,51,26,35,155,"Pups",0.191011235955056
2023-03-01,51,26,35,155,"Juveniles",0.0973782771535581
2023-03-01,51,26,35,155,"Subadults",0.131086142322097
2023-03-01,51,26,35,155,"Adults",0.580524344569288
2023-04-01,46,20,37,163,"Pups",0.172932330827068
2023-04-01,46,20,37,163,"Juveniles",0.075187969924812
2023-04-01,46,20,37,163,"Subadults",0.139097744360902
2023-04-01,46,20,37,163,"Adults",0.612781954887218
2023-05-01,28,34,34,166,"Pups",0.106870229007634
2023-05-01,28,34,34,166,"Juveniles",0.129770992366412
2023-05-01,28,34,34,166,"Subadults",0.129770992366412
2023-05-01,28,34,34,166,"Adults",0.633587786259542
2023-06-01,12,34,37,160,"Pups",0.0493827160493827
2023-06-01,12,34,37,160,"Juveniles",0.139917695473251
2023-06-01,12,34,37,160,"Subadults",0.152263374485597
2023-06-01,12,34,37,160,"Adults",0.65843621399177
2023-07-01,2,35,42,158,"Pups",0.00843881856540084
2023-07-01,2,35,42,158,"Juveniles",0.147679324894515
2023-07-01,2,35,42,158,"Subadults",0.177215189873418
2023-07-01,2,35,42,158,"Adults",0.666666666666667
2023-08-01,4,18,57,158,"Pups",0.0168776371308017
2023-08-01,4,18,57,158,"Juveniles",0.0759493670886076
2023-08-01,4,18,57,158,"Subadults",0.240506329113924
2023-08-01,4,18,57,158,"Adults",0.666666666666667
2023-09-01,8,11,54,166,"Pups",0.0334728033472803
2023-09-01,8,11,54,166,"Juveniles",0.0460251046025105
2023-09-01,8,11,54,166,"Subadults",0.225941422594142
2023-09-01,8,11,54,166,"Adults",0.694560669456067
2023-10-01,23,2,54,169,"Pups",0.092741935483871
2023-10-01,23,2,54,169,"Juveniles",0.00806451612903226
2023-10-01,23,2,54,169,"Subadults",0.217741935483871
2023-10-01,23,2,54,169,"Adults",0.681451612903226
2023-11-01,36,2,52,130,"Pups",0.163636363636364
2023-11-01,36,2,52,130,"Juveniles",0.00909090909090909
2023-11-01,36,2,52,130,"Subadults",0.236363636363636
2023-11-01,36,2,52,130,"Adults",0.590909090909091
2023-12-01,51,3,44,125,"Pups",0.228699551569507
2023-12-01,51,3,44,125,"Juveniles",0.0134529147982063
2023-12-01,51,3,44,125,"Subadults",0.197309417040359
2023-12-01,51,3,44,125,"Adults",0.560538116591928
